map_id,org_id
397,14448635
398,14447779
399,14429986
400,14458337
401,14423232
402,15510085
403,16816435
404,16891123
405,16797369
406,14745657
407,15538082
408,17679173
409,17897880
410,24260258
411,24847269
412,13800388
413,10569630
414,11688123
415,14808412
416,16070492
417,18349280
418,19008198
419,19066787
420,19383017
421,21355645
422,21680247
423,22275743
424,23388156
425,12126049
426,12397224
427,18433718
428,20732138
429,24450890
430,26127254
431,26633777
432,27436296
433,28320773
434,12717705
435,12716037
436,12825487
437,12811262
438,12907417
439,13015108
440,13024438
441,13064386
442,13442962
443,13554223
444,13852111
445,14107263
446,14326372
447,15377367
448,16143187
449,18386784
450,18668070
451,20472930
452,20968356
453,21613685
454,24340197
455,25477223
456,25949149
457,26225361
458,26125992
459,26092364
460,26247007
461,26285071
462,26285108
463,26825491
464,26966310
465,27232235
466,27501723
467,27501418
468,27554355
469,27549598
470,27555892
471,27555235
472,27204675
473,27940200
474,28009315
475,28371418
476,28413917
477,28110714
478,28146725
479,27891271
480,28187436
481,28287336
482,17517445
483,17793760
484,17890151
485,17983099
486,17983163
487,18031786
488,18031950
489,18090169
490,18202755
491,18202864
492,19187432
493,19987948
494,20276956
495,20810274
496,21035576
497,21185341
498,26486286
499,27621328
500,27464411
501,27627163
502,27544121
503,27686892
504,27735313
505,27719342
506,27822966
507,27865976
508,27901278
509,27808024
510,27865360
511,26951920
512,26691230
513,27386615
514,27173218
515,27447077
516,26312538
517,26724534
518,27616893
519,27595148
520,27694246
521,27694466
522,27689236
523,27164467
524,27173040
525,14230877
526,15076387
527,16402403
528,16393948
529,18295917
530,19952086
531,23073739
532,23307815
533,23754420
534,27865430
535,27868806
536,27867973
537,12950253
538,11437122
539,27267283
540,27557458
541,25155843
542,26090836
543,26262692
544,26468469
545,26644645
546,26310890
547,26789017
548,26694250
549,27391291
550,27322320
551,27613903
552,27220779
553,27787738
554,27422166
555,27847986
556,27878858
557,27875545
558,27438708
559,16487936
560,17005157
561,17890185
562,17990545
563,17548977
564,19426289
565,19260291
566,19298666
567,20222191
568,20180239
569,20579537
570,21018677
571,21303104
572,21021013
573,21648242
574,21655987
575,22177216
576,22472001
577,21870621
578,22907691
579,23036463
580,24274697
581,24413763
582,27062636
583,27390257
584,27127999
585,27165378
586,12777697
587,13061506
588,16837772
589,17193489
590,20425655
591,14809771
592,16163768
593,21508599
594,27650497
595,27760193
596,28285880
597,28569100
598,14277356
599,14287087
600,17367177
601,17547120
602,10463534
603,14074140
604,17995628
605,19114988
606,19163043
607,19554465
608,19298921
609,19298894
610,20634400
611,20840566
612,20576053
613,14484535
614,15140320
615,16800313
616,16927410
617,17445541
618,17515609
619,11607324
620,11545392
621,18600657
622,19110845
623,19248642
624,19159333
625,19490937
626,22762447
627,25847655
628,25957951
629,27262329
630,27204680
631,28324245
632,19521312
633,20529312
634,12242805
635,12651274
636,13366123
637,14478021
638,15199998
639,16717610
640,18743087
641,20351268
642,20748061
643,20927926
644,23095023
645,26515137
646,27980172
647,13384424
648,13780486
649,13868177
650,13925044
651,14276413
652,12472668
653,16667410
654,17695785
655,10550452
656,16376315
657,17354001
658,17448772
659,17827453
660,17513406
661,21964039
662,24836937
663,25296176
664,26657407
665,12677067
666,12677851
667,12677870
668,12677930
669,12756868
670,12798657
671,13419653
672,14533950
673,14777602
674,14635642
675,14632812
676,15081081
677,15081044
678,15047100
679,14851548
680,16296859
681,19028309
682,19822906
683,19024608
684,21289543
685,23322811
686,23356277
687,23403026
688,23989526
689,25795583
690,26668946
691,27304905
692,27433515
693,27210313
694,27493134
695,27090575
696,27554558
697,27709544
698,27949467
699,27877391
700,27877211
701,27889779
702,27937212
703,27937368
704,28115813
705,28175250
706,28246273
707,16205910
708,17647559
709,18019678
710,18260939
711,19114906
712,19185217
713,19461981
714,19227442
715,20063025
716,20178890
717,20693590
718,20683739
719,20739803
720,21849579
721,22310560
722,22576428
723,22587267
724,22948094
725,23010833
726,23105979
727,23345574
728,23345638
729,23772237
730,23772329
731,24430213
732,24963668
733,25831204
734,25931293
735,25935056
736,26157875
737,26214699
738,10364713
739,10686422
740,11195000
741,11326232
742,11601009
743,11629896
744,11660530
745,11837036
746,11751785
747,11930256
748,11937224
749,12006996
750,12152823
751,12260582
752,13493257
753,13753178
754,12828190
755,14318299
756,14629752
757,16185201
758,16453126
759,20062129
760,21266395
761,24637116
762,24697785
763,25677611
764,17705119
765,18629384
766,19190090
767,20208676
768,21179362
769,23011333
770,14419475
771,16072548
772,14848288
773,16311689
774,24404909
775,15525333
776,16988644
777,16766804
778,17129928
779,17245323
780,17052645
781,17496953
782,17540786
783,17777962
784,20657601
785,17513105
786,17836378
787,17933259
788,12969587
789,14020959
790,10331232
791,11846906
792,18190002
793,23002352
794,24134211
795,27450673
796,10197338
797,10314805
798,10317763
799,10354363
800,11561645
801,16128098
802,17877056
803,10591078
804,24870156
805,25015881
806,28244033
807,14986815
808,15249361
809,15250147
810,16033589
811,16446880
812,16124862
813,16797801
814,16983627
815,10885286
816,12051667
817,12110027
818,13022148
819,13737788
820,18183398
821,25904651
822,27069548
823,22932573
824,26026740
825,27661195
826,27674731
827,27734912
828,27857629
829,11649656
830,27093710
831,27562176
832,27525566
833,27737522
834,27696283
835,28093644
836,28319372
837,27355252
838,26366139
839,27430013
840,27582272
841,27668270
842,27697768
843,27676782
844,27724913
845,27739221
846,27733159
847,27198212
848,11632003
849,13018948
850,16701629
851,16846803
852,17523063
853,15351367
854,15411309
855,15447079
856,15512486
857,15506519
858,15822806
859,15858950
860,15846711
861,15928095
862,15962830
863,16030273
864,15612899
865,15984775
866,15923558
867,16017367
868,16024240
869,16023802
870,16018474
871,16077559
872,15961731
873,15921778
874,15261838
875,16078893
876,16078633
877,16026384
878,16106465
879,16098152
880,16130003
881,15955892
882,16099560
883,16010256
884,16150928
885,15955944
886,16175190
887,15961795
888,16120178
889,16286908
890,16133214
891,16223698
892,15961870
893,16160631
894,16167515
895,16290173
896,16270005
897,15961994
898,16365723
899,16256642
900,16429119
901,16446333
902,16384456
903,16425861
904,16437367
905,16453908
906,16454192
907,16442690
908,16407657
909,16441496
910,16541155
911,16711259
912,16719491
913,16845044
914,17697986
915,19123599
916,19329279
917,19431019
918,19426734
919,19527301
920,19527358
921,20488738
922,20970141
923,21091399
924,21084782
925,21085305
926,21085381
927,21262715
928,21355672
929,21374533
930,21386878
931,21587708
932,21819975
933,21849094
934,21819498
935,22345255
936,12685162
937,25703090
938,10443053
939,15595775
940,18683917
941,23401913
942,23617689
943,23654363
944,23638051
945,24369156
946,14516936
947,18636528
948,19106969
949,20637721
950,21116097
951,21262298
952,21862075
953,21259306
954,22271636
955,22492122
956,22681610
957,22772581
958,22800844
959,23001050
960,23218396
961,23393820
962,23410445
963,23636943
964,23715550
965,22903829
966,24537089
967,24419183
968,10733871
969,10697711
970,12157868
971,12556187
972,12747706
973,13040847
974,14628636
975,14597297
976,15991137
977,16365920
978,20998474
979,21052181
980,21017951
981,21202872
982,21290759
983,21161191
984,21305352
985,21487008
986,21331473
987,21579798
988,22761446
989,24379323
990,24214335
991,24650351
992,24704768
993,27195587
994,27690504
995,27802747
996,28048068
997,28136161
998,28537546
999,28504790
1000,27787231
1001,28578999
1002,16168219
1003,17693289
1004,17067417
1005,17543342
1006,17540409
1007,17832942
1008,24406490
1009,27824469
1010,28423351
1011,16538036
1012,16762078
1013,17529842
1014,18198909
1015,27732889
1016,27861064
1017,12657137
1018,16752185
1019,17845832
1020,17889664
1021,17889818
1022,17940515
1023,18014829
1024,18188877
1025,18163209
1026,18199981
1027,13376437
1028,13922107
1029,14056871
1030,15603974
1031,16681593
1032,17725504
1033,17751682
1034,17690370
1035,18691173
1036,13136783
1037,13733456
1038,15549083
1039,17664436
1040,17930257
1041,17992948
1042,18312387
1043,19039599
1044,19391112
1045,15296997
1046,27146350
1047,27187309
1048,27411776
1049,27592558
1050,27815469
1051,27514884
1052,27908004
1053,14182495
1054,14310770
1055,14325929
1056,14424520
1057,14630916
1058,24599428
1059,20598153
1060,20671118
1061,28235979
1062,28245080
1063,28251258
1064,28316442
1065,28406256
1066,28412232
1067,28414122
1068,28414641
1069,28416275
1070,28417948
1071,28423465
1072,28437965
1073,28438012
1074,28439468
1075,13756688
1076,23941206
1077,24242999
1078,24423784
1079,24442814
1080,24408702
1081,24481936
1082,24600801
1083,24575649
1084,25021574
1085,25177492
1086,25586183
1087,25582247
1088,25638562
1089,25682730
1090,26030974
1091,26046873
1092,26071891
1093,26064769
1094,26096764
1095,26408815
1096,27664670
1097,28042840
1098,27719991
1099,26657860
1100,27628503
1101,27601142
1102,27716925
1103,27690380
1104,27713739
1105,27737064
1106,27787764
1107,27769445
1108,27867912
1109,27432271
1110,27634581
1111,26955734
1112,27073689
1113,25702727
1114,26091478
1115,27114599
1116,27414016
1117,27539098
1118,27196488
1119,17800596
1120,18348833
1121,15897966
1122,17082743
1123,18075629
1124,18420399
1125,18636204
1126,18795162
1127,19515214
1128,19756261
1129,21977825
1130,23705350
1131,23481755
1132,24063287
1133,24380319
1134,24388161
1135,24490338
1136,24607483
1137,24635773
1138,24637346
1139,24673140
1140,24634238
1141,24623365
1142,24658988
1143,24708168
1144,24697873
1145,24696612
1146,24820119
1147,24783002
1148,24800529
1149,24782997
1150,24840722
1151,24840781
1152,24875919
1153,24876731
1154,24876140
1155,24877028
1156,25311957
1157,26357972
1158,26467360
1159,26508406
1160,26508325
1161,26614358
1162,26623018
1163,26614448
1164,26675603
1165,26733439
1166,26733084
1167,26733235
1168,26982668
1169,16746687
1170,16733655
1171,16749692
1172,16768879
1173,16821629
1174,16893911
1175,16952378
1176,16939693
1177,16923772
1178,17390640
1179,17823838
1180,17733142
1181,17954483
1182,17991974
1183,18252695
1184,18991970
1185,18939671
1186,20737245
1187,21259224
1188,21263685
1189,20813163
1190,22757312
1191,19456232
1192,13791263
1193,16141361
1194,17307155
1195,27535399
1196,27671935
1197,27676114
1198,27677821
1199,27687183
1200,27755354
1201,27755267
1202,27847322
1203,27848401
1204,27862601
1205,18734500
1206,18723235
1207,20382678
1208,20311454
1209,16961115
1210,18585498
1211,28628427
1212,10120821
1213,10150426
1214,12824252
1215,24984388
1216,25251250
1217,10170471
1218,10611518
1219,10582988
1220,10782945
1221,10704956
1222,10942791
1223,10970843
1224,11363192
1225,11445098
1226,11449222
1227,11598285
1228,12558091
1229,12615351
1230,14013019
1231,14531379
1232,15725199
1233,15290050
1234,21886746
1235,24830840
1236,25668424
1237,27555901
1238,27237020
1239,27563642
1240,26855406
1241,27785726
1242,27710798
1243,27817458
1244,27779945
1245,27754073
1246,27728895
1247,28162129
1248,28201269
1249,28174484
1250,27702707
1251,28188376
1252,28093400
1253,28410540
1254,28359234
1255,28246602
1256,28411023
1257,26390663
1258,27295307
1259,27408898
1260,27556027
1261,23271197
1262,22569855
1263,12990853
1264,13476986
1265,13245026
1266,13610546
1267,13692112
1268,13813642
1269,13528186
1270,14188028
1271,14141953
1272,14318451
1273,14253474
1274,14441004
1275,14478526
1276,14542762
1277,14730400
1278,14894481
1279,15002154
1280,15272725
1281,15629460
1282,15923220
1283,15873046
1284,15804146
1285,16014256
1286,16006030
1287,15965731
1288,16095697
1289,16174640
1290,16315899
1291,15802668
1292,16771090
1293,16677495
1294,16738285
1295,16263596
1296,17417462
1297,17468327
1298,17513428
1299,17911281
1300,18026711
1301,18482496
1302,18242604
1303,18934083
1304,18818601
1305,19457368
1306,20129367
1307,20105544
1308,20028413
1309,20393092
1310,20873714
1311,20997886
1312,20805610
1313,20965256
1314,21597547
1315,22151257
1316,23316569
1317,23434180
1318,16286931
1319,25098070
1320,18725758
1321,19533872
1322,20076585
1323,20357507
1324,21052899
1325,21660300
1326,21892726
1327,22329709
1328,22436632
1329,22671070
1330,22789834
1331,22862293
1332,23784459
1333,23818137
1334,11622401
1335,11918377
1336,27360322
1337,16926767
1338,18486302
1339,18601820
1340,26908064
1341,27466380
1342,27599620
1343,27543359
1344,27543315
1345,27581530
1346,27679504
1347,27711555
1348,27711965
1349,27716937
1350,27733914
1351,27735156
1352,27766107
1353,27843487
1354,27843645
1355,27856486
1356,28089119
1357,28260129
1358,28300492
1359,28381838
1360,28218800
1361,21959602
1362,28138144
1363,19175190
1364,19319156
1365,23080759
1366,27205287
1367,26900506
1368,26893570
1369,26502870
1370,27462024
1371,27558746
1372,27631981
1373,27601954
1374,27649335
1375,27667871
1376,27645928
1377,27642321
1378,27645919
1379,27645937
1380,27680723
1381,27695958
1382,27701081
1383,27716555
1384,27716743
1385,27740864
1386,27758141
1387,27762862
1388,27798406
1389,27800700
1390,27832194
1391,27844956
1392,27872283
1393,27846857
1394,27814565
1395,27878010
1396,27878149
1397,27759376
1398,27860155
1399,27860707
1400,27737713
1401,27750770
1402,27750422
1403,27750513
1404,27849122
1405,27878574
1406,27093623
1407,27806111
1408,10074554
1409,10561629
1410,19477750
1411,20298221
1412,27416569
1413,27703983
1414,27747450
1415,10034572
1416,10935616
1417,10977333
1418,11077948
1419,11046966
1420,10930261
1421,11619521
1422,12005459
1423,12056058
1424,12075707
1425,12086038
1426,12097488
1427,12097531
1428,12097556
1429,12097573
1430,12097665
1431,12097671
1432,12097581
1433,12097915
1434,12097941
1435,12097961
1436,12125962
1437,12139675
1438,12139697
1439,12139733
1440,12139766
1441,12139819
1442,12139840
1443,12171101
1444,12171160
1445,12171175
1446,12171194
1447,12171227
1448,12171252
1449,12171262
1450,12171286
1451,12171291
1452,12230498
1453,12161814
1454,12161846
1455,12161807
1456,12216360
1457,12216390
1458,12216632
1459,12169798
1460,12216654
1461,12238533
1462,12216709
1463,12266843
1464,12249802
1465,12270125
1466,12249847
1467,12249859
1468,12249865
1469,12228791
1470,12249900
1471,12249877
1472,12303573
1473,12303606
1474,12303662
1475,12320574
1476,12323139
1477,12323060
1478,12365495
1479,12365539
1480,12365544
1481,12366692
1482,12411597
1483,12411678
1484,12411736
1485,12483900
1486,12442941
1487,12483775
1488,12499667
1489,12499696
1490,12518768
1491,12535402
1492,12537032
1493,12536791
1494,12536908
1495,12536841
1496,12537029
1497,12537206
1498,12537220
1499,12397683
1500,12595140
1501,12595099
1502,12636069
1503,12631039
1504,12643959
1505,12536677
1506,12677991
1507,12678014
1508,12690859
1509,12678039
1510,12678191
1511,12746611
1512,12790795
1513,12747852
1514,12803983
1515,12747918
1516,12747972
1517,12748376
1518,12748092
1519,12748527
1520,12748495
1521,12748570
1522,12748764
1523,12749034
1524,12799435
1525,12845329
1526,12845345
1527,12845357
1528,12841044
1529,12845372
1530,12845391
1531,12845369
1532,12845410
1533,12845409
1534,12845433
1535,12747877
1536,12887191
1537,12917869
1538,12929710
1539,12929754
1540,12929762
1541,12929777
1542,12929780
1543,12971384
1544,12971883
1545,12971863
1546,12972039
1547,12972006
1548,12971988
1549,12971969
1550,12971956
1551,12971931
1552,12971900
1553,12951661
1554,13014463
1555,13023728
1556,13023793
1557,13023781
1558,13023843
1559,13023865
1560,13023934
1561,14161357
1562,14276355
1563,14124782
1564,14276393
1565,14607807
1566,14670799
1567,14161292
1568,14889397
1569,16366846
1570,17103553
1571,17650681
1572,19599468
1573,10802039
1574,11248089
1575,11294540
1576,12205555
1577,13155549
1578,14482247
1579,22357968
1580,22972545
1581,13931619
1582,26643513
1583,27410748
1584,27651308
1585,27941470
1586,27998531
1587,20225359
1588,21085928
1589,21084254
1590,21325573
1591,22761931
1592,24061895
1593,26865955
1594,27687619
1595,21317813
1596,24035457
1597,16328496
1598,27509714
1599,27622672
1600,27631011
1601,27631150
1602,27628731
1603,27651511
1604,27651841
1605,27649102
1606,22306039
1607,27374844
1608,27695135
1609,26362712
1610,27445823
1611,27537339
1612,27424444
1613,27701176
1614,27586894
1615,27740805
1616,27483892
1617,27113960
1618,27193859
1619,27833024
1620,27882876
1621,22862482
1622,23537783
1623,23679419
1624,24008155
1625,24186436
1626,24506247
1627,10217794
1628,17224458
1629,23740480
1630,27741272
1631,27815737
1632,27935612
1633,27912283
1634,27828956
1635,27868504
1636,27905831
1637,27935712
1638,27503843
1639,18028746
1640,19253602
1641,20386233
1642,21614444
1643,22045475
1644,22457100
1645,22620217
1646,27403137
1647,27524451
1648,10035499
1649,10785165
1650,10404301
1651,16987778
1652,17552433
1653,18548318
1654,26698463
1655,19871545
1656,26624097
1657,26633956
1658,27681387
1659,27779975
1660,27794011
1661,27832813
1662,27877359
1663,27975467
1664,28003386
1665,28549241
1666,10043040
1667,11380136
1668,17950819
1669,27468480
1670,27761819
1671,27791258
1672,27906342
1673,11065286
1674,11284266
1675,12371197
1676,10593944
1677,10807795
1678,11072314
1679,11032172
1680,19584890
1681,20949494
1682,27664662
1683,16861665
1684,18256478
1685,18565105
1686,18371163
1687,18476771
1688,18611785
1689,18705292
1690,18698104
1691,18864633
1692,19052587
1693,19943934
1694,24094235
1695,24903192
1696,24903494
1697,14139497
1698,19832508
1699,20832030
1700,22208735
1701,12196130
1702,15620364
1703,14318641
1704,14498241
1705,18145782
1706,19391848
1707,20207047
1708,22352200
1709,22355794
1710,23863876
1711,28362429
1712,28263458
1713,23410816
1714,23800721
1715,24766479
1716,26848937
1717,27167621
1718,26758821
1719,26353507
1720,27216500
1721,27408508
1722,27431372
1723,27334290
1724,27487439
1725,27166309
1726,27537281
1727,27601432
1728,27666325
1729,27783109
1730,28136567
1731,28090001
1732,10028375
1733,18848415
1734,10330894
1735,10761703
1736,10804651
1737,11357875
1738,11361111
1739,11604455
1740,11479818
1741,11676945
1742,12674402
1743,12698546
1744,13146665
1745,13768585
1746,14525436
1747,17396697
1748,19700377
1749,27214795
1750,27261192
1751,27443569
1752,27426301
1753,27426335
1754,27487513
1755,27450546
1756,27450584
1757,27508852
1758,27541694
1759,27527424
1760,27557895
1761,27558004
1762,27550563
1763,27550701
1764,27568984
1765,27648145
1766,27662250
1767,27662450
1768,27704211
1769,27704128
1770,27710988
1771,27766956
1772,27741185
1773,27806828
1774,27770224
1775,15515716
1776,15669996
1777,17303212
1778,22182455
1779,25542552
1780,25824420
1781,12548615
1782,13851204
1783,27728846
1784,27164986
1785,27277785
1786,27876810
1787,27885336
1788,27420702
1789,27164036
1790,28425200
1791,21655217
1792,10395817
1793,10460224
1794,10453536
1795,10458793
1796,10469761
1797,10448532
1798,10501036
1799,10517869
1800,10537468
1801,10562934
1802,10604963
1803,10671598
1804,10720409
1805,10769106
1806,10801779
1807,10823173
1808,10867781
1809,10906224
1810,10905193
1811,10933801
1812,10927475
1813,11127811
1814,13541055
1815,15761985
1816,25069534
1817,25213327
1818,27533747
1819,26245333
1820,22955674
1821,27538907
1822,27505913
1823,27829105
1824,27725310
1825,27674707
1826,18997971
1827,10004009
1828,10271505
1829,10818389
1830,10951301
1831,11658744
1832,12302543
1833,12756062
1834,13092917
1835,12715159
1836,13445256
1837,13611253
1838,13709680
1839,11445307
1840,15519595
1841,17683115
1842,17465336
1843,16747104
1844,18102989
1845,18491012
1846,18965122
1847,19193089
1848,19195164
1849,18125121
1850,19201517
1851,19329068
1852,19329100
1853,20205926
1854,20321445
1855,20484141
1856,20069072
1857,20467417
1858,20689849
1859,20811899
1860,20780288
1861,21159219
1862,21134072
1863,21273969
1864,21538226
1865,21621602
1866,21621783
1867,21713304
1868,21720615
1869,21781394
1870,21665376
1871,21878835
1872,22187944
1873,22093125
1874,22341207
1875,20646858
1876,22222587
1877,22273631
1878,22561904
1879,22598620
1880,22499424
1881,22442500
1882,22442224
1883,22836741
1884,22974787
1885,23206035
1886,22726370
1887,23198881
1888,23390621
1889,23310457
1890,23416594
1891,23684172
1892,23976953
1893,24141640
1894,24160783
1895,24147493
1896,24153115
1897,24153382
1898,24148062
1899,24134071
1900,23959858
1901,24177370
1902,24187792
1903,24188242
1904,24188330
1905,24188598
1906,24134325
1907,24188868
1908,24284470
1909,24324830
1910,24485968
1911,24542213
1912,24674427
1913,24746855
1914,25000598
1915,25045014
1916,25069877
1917,25070032
1918,25066014
1919,23620808
1920,25253704
1921,25691055
1922,25678585
1923,25782136
1924,25946971
1925,25724163
1926,26029410
1927,25947562
1928,26003401
1929,25947605
1930,25947757
1931,26145570
1932,25948124
1933,26238455
1934,26332859
1935,26410450
1936,26291170
1937,26384946
1938,26528822
1939,26527449
1940,26184939
1941,26737556
1942,26527479
1943,26832931
1944,26496633
1945,26866275
1946,26547488
1947,26712577
1948,26859737
1949,27013473
1950,27016509
1951,27240026
1952,27157810
1953,27287726
1954,27326969
1955,27232563
1956,27210998
1957,27419829
1958,27471987
1959,27414252
1960,27586605
1961,27145776
1962,27560760
1963,26885760
1964,27527547
1965,27700656
1966,27687835
1967,27733970
1968,27684855
1969,27684835
1970,27738499
1971,27719191
1972,27730000
1973,27689211
1974,27612320
1975,27722420
1976,27711244
1977,27694735
1978,27727558
1979,27738598
1980,27591155
1981,27740105
1982,27713579
1983,27749900
1984,27647169
1985,27461674
1986,27554861
1987,27770480
1988,27700575
1989,27718023
1990,27793682
1991,27765660
1992,27702479
1993,27235207
1994,27758809
1995,27618527
1996,27650450
1997,27702566
1998,27851212
1999,27710245
2000,27409947
2001,27821881
2002,27911946
2003,27854056
2004,27883386
2005,27942263
2006,27758795
2007,27911550
2008,27762873
2009,27945600
2010,27686520
2011,27991713
2012,27968661
2013,27628319
2014,27875803
2015,27611233
2016,27925336
2017,27461250
2018,27883638
2019,28001402
2020,27895071
2021,27937643
2022,27636493
2023,27929092
2024,27848116
2025,27956011
2026,27943680
2027,27643858
2028,27875884
2029,27937729
2030,27947420
2031,27854819
2032,27876556
2033,27944025
2034,27282130
2035,27852535
2036,27196408
2037,27777641
2038,27993663
2039,27993774
2040,28078074
2041,27998326
2042,28076756
2043,27997872
2044,27997866
2045,27931073
2046,27715803
2047,28261571
2048,28303350
2049,28285744
2050,28320627
2051,28349110
2052,28372874
2053,28194915
2054,28326136
2055,28429585
2056,28420949
2057,28318259
2058,28338461
2059,28343118
2060,28261952
2061,28206478
2062,28339096
2063,28339069
2064,28450489
2065,28313548
2066,28229345
2067,28279878
2068,27877469
2069,28229305
2070,28322778
2071,28200077
2072,27659880
2073,27567619
2074,27734893
2075,13512177
2076,11803183
2077,12814831
2078,14058466
2079,14265734
2080,14302687
2081,20828489
2082,21670845
2083,21659997
2084,21564673
2085,21616705
2086,22003000
2087,21949813
2088,22037779
2089,22219895
2090,22544027
2091,23851560
2092,27393927
2093,27168319
2094,27525506
2095,27627876
2096,27657468
2097,27747497
2098,27631802
2099,27724781
2100,27838213
2101,13170025
2102,13592383
2103,14813382
2104,16676342
2105,22985551
2106,23808231
2107,24601657
2108,25285818
2109,26169553
2110,10494341
2111,10691993
2112,12775759
2113,13911405
2114,16202797
2115,21417715
2116,27865848
2117,10163737
2118,10178928
2119,10195654
2120,10452360
2121,10594605
2122,10735323
2123,10787142
2124,11364941
2125,11361774
2126,21380046
2127,26165488
2128,27743144
2129,27825865
2130,27825714
2131,11340865
2132,17944241
2133,18003194
2134,26542802
2135,27400002
2136,27399869
2137,26910078
2138,27392452
2139,27392716
