map_id,org_id
596,owner1197449
597,owner1313385
598,owner1853332
599,owner1154036
600,owner1203949
601,owner1687709
602,owner500169
603,owner195885
604,owner102955423
605,owner122238280
606,owner122246583
607,owner1586583
608,owner100055
609,owner1084404
610,owner1027701
611,owner104105
612,owner46497030
613,owner174080
614,owner2250913
615,owner110384
616,owner1050184
617,owner1428111
618,owner2217488
619,owner1223821
620,owner1214195
621,owner1073628
622,owner1770229
623,owner99629451
624,owner252639
625,owner2148684
626,owner108540
627,owner1794790
628,owner122771444
629,owner168953
630,owner1354656
631,owner1139505
632,owner105091
633,owner122113
634,owner44388678
635,owner2283486
636,owner30825424
637,owner56604701
638,owner49484445
639,owner196546
640,owner243499
641,owner274874
642,owner279491
643,owner500015
644,owner103442389
645,owner67456131
646,owner151354881
647,owner3330661
648,owner1248850
649,owner1724050
650,owner215375
651,owner246063
652,owner100192
653,owner502828
654,owner116129
655,owner113785
656,owner131327
657,owner111802
658,owner51636036
659,owner50550282
660,owner114937
661,owner115844
662,owner24730507
663,owner3185142
664,owner19791248
665,owner2247770
666,owner132491
667,owner128437
668,owner26493886
669,owner153272686
670,owner4707609
671,owner85320808
672,owner258931
673,owner107594458
674,owner140459073
675,owner269977
676,owner100888
677,owner127322
678,owner2961408
679,owner1791892
680,owner2112999
681,owner2617341
682,owner2589598
683,owner3873899
684,owner217489
685,owner1094135
686,owner145924794
687,owner54895980
688,owner149098313
689,owner144288454
690,owner102199134
691,owner280362
692,owner1227019
693,owner132508361
694,owner2153727
695,owner1090948
696,owner3294899
697,owner1257817
698,owner1046060
699,owner25401128
700,owner34668764
701,owner4277914
702,owner4366215
703,owner118085
704,owner154472609
705,owner249839
706,owner143043127
707,owner2392666
708,owner1341263
709,owner42221963
710,owner147514993
711,owner58488614
712,owner500596
713,owner50830208
714,owner272551
715,owner19801592
716,owner1000062
717,owner1287698
718,owner1069999
719,owner2273701
720,owner2252184
721,owner1076301
722,owner2184382
723,owner1412102
724,owner500378
725,owner79214843
726,owner249711
727,owner1104790
728,owner1107248
729,owner1504987
730,owner21906643
731,owner500753
732,owner500737
733,owner42371066
734,owner501629
735,owner30143805
736,owner502705
737,owner122577
738,owner1208392
739,owner60159377
740,owner167895
741,owner216235
742,owner33789327
743,owner215871
744,owner61400470
745,owner210962
746,owner500074
747,owner235114
748,owner149480
749,owner47011731
750,owner60061879
751,owner85257886
752,owner123097447
753,owner52183708
754,owner131416121
755,owner44198526
756,owner267574
757,owner84626676
758,owner260128
759,owner59622963
760,owner1779879
761,owner145913843
762,owner1787028
763,owner1819584
764,owner501404
765,owner153674
766,owner502161
767,owner500485
768,owner2763170
769,owner139004897
770,owner4118951
771,owner1477018
772,owner2539011
773,owner2001018
774,owner3461147
775,owner1722292
776,owner500173
777,owner146795355
778,owner70525486
779,owner74858053
780,owner1453341
781,owner50047469
782,owner217092
783,owner502377
784,owner140490
785,owner158918
786,owner214840
787,owner1113917
788,owner1292336
789,owner1000001
790,owner2311315
791,owner1791800
792,owner1437198
793,owner1488919
794,owner1043608
795,owner1090732
796,owner2091857
797,owner1323931
798,owner2149088
799,owner1255706
800,owner2089727
801,owner1120149
802,owner2463446
803,owner1424658
804,owner2033201
805,owner2630846
806,owner2301290
807,owner1490311
808,owner1905390
809,owner1251031
810,owner3129690
811,owner1341222
812,owner2265468
813,owner2881785
814,owner2428788
815,owner102554
816,owner1225674
817,owner1318678
818,owner501455
819,owner134622236
820,owner97184168
821,owner1588538
822,owner3270600
823,owner59119723
824,owner2456011
825,owner2418715
826,owner2486255
827,owner142019694
828,owner136019912
829,owner58693525
830,owner69787543
831,owner4144463
832,owner142652797
833,owner4204241
834,owner153402568
835,owner502226
836,owner108469
837,owner2640617
838,owner2232553
839,owner502842
840,owner1804192
841,owner115903
842,owner162424
843,owner52670689
844,owner138177
845,owner4422759
846,owner2155618
847,owner139775
848,owner2119396
849,owner1751372
850,owner2721215
851,owner2342550
852,owner127124
853,owner46202396
854,owner146293
855,owner71795441
856,owner1303611
857,owner131050538
858,owner209543
859,owner68315840
860,owner259435
861,owner269881
862,owner61826809
863,owner190234
864,owner4024787
865,owner280604
866,owner118107
867,owner500679
868,owner1471452
869,owner1356422
870,owner10439139
871,owner1627189
872,owner105016
873,owner502557
874,owner38954180
875,owner2541789
876,owner502490
877,owner2558376
878,owner132615243
879,owner58191875
880,owner83305089
881,owner500138
882,owner500900
883,owner129735350
884,owner125021914
885,owner84657304
886,owner57221932
887,owner149151165
888,owner51659421
889,owner280165
890,owner49647215
891,owner145690174
892,owner145373713
893,owner15966077
894,owner500557
895,owner502852
896,owner500904
897,owner1311079
898,owner110186
899,owner100772
900,owner127290
901,owner1269599
902,owner500302
903,owner2475572
904,owner1105474
905,owner500653
906,owner4073731
907,owner22189974
908,owner500870
909,owner500652
910,owner124435284
911,owner2025090
912,owner1615952
913,owner181060
914,owner2687050
915,owner501306
916,owner248480
917,owner500545
918,owner2804696
919,owner1743312
920,owner1169017
921,owner1327408
922,owner500580
923,owner1870322
924,owner2561270
925,owner2700551
926,owner501067
927,owner502491
928,owner500839
929,owner100837
930,owner101588
931,owner48699143
932,owner241438
933,owner34489387
934,owner142655761
935,owner273582
936,owner503052
937,owner119405808
938,owner1124090
939,owner2661762
940,owner2121431
941,owner114539
942,owner1444264
943,owner501934
944,owner500529
945,owner3351472
946,owner1111731
947,owner2585903
948,owner502716
949,owner3038000
950,owner4134906
951,owner143466
952,owner39048936
953,owner45218411
954,owner196172
955,owner63797883
956,owner153514260
957,owner58600475
958,owner162017
959,owner1317648
960,owner2081964
961,owner1485539
962,owner1032770
963,owner1956029
964,owner1716506
965,owner1505083
966,owner1163467
967,owner3692833
968,owner263111
969,owner1096989
970,owner1742637
971,owner156230
972,owner2562366
973,owner58281113
974,owner502975
975,owner53565637
976,owner66885866
977,owner2344986
978,owner1803162
979,owner3994023
980,owner2213126
981,owner2727911
982,owner1105064
983,owner3879775
984,owner1194355
985,owner500207
986,owner1054776
987,owner501016
988,owner3431849
989,owner3082225
990,owner10678492
991,owner500048
992,owner102566
993,owner500702
994,owner1248771
995,owner502238
996,owner4250232
997,owner1020158
998,owner501633
999,owner94331413
1000,owner217006
1001,owner145556350
1002,owner82076419
1003,owner139576861
1004,owner66224158
1005,owner148827454
1006,owner41476860
1007,owner123049148
1008,owner1650401
1009,owner1362502
1010,owner1338318
1011,owner500604
1012,owner52348038
1013,owner104646
1014,owner66696328
1015,owner122542121
1016,owner143749839
1017,owner285518
1018,owner210308
1019,owner85303952
1020,owner150666503
1021,owner2617796
1022,owner2130269
1023,owner198014
1024,owner2384350
1025,owner1432271
1026,owner501948
1027,owner139776
1028,owner502494
1029,owner500717
1030,owner54640580
1031,owner15104368
1032,owner1386600
1033,owner1328492
1034,owner100293
1035,owner500060
1036,owner39172931
1037,owner33914556
1038,owner500543
1039,owner2936233
1040,owner4163578
1041,owner1565373
1042,owner27419040
1043,owner1751978
1044,owner502193
1045,owner1159093
1046,owner501296
1047,owner2049644
1048,owner501141
1049,owner501763
1050,owner9783296
1051,owner500197
1052,owner108255
1053,owner502752
1054,owner1674014
1055,owner1818731
1056,owner501658
1057,owner2456195
1058,owner1413727
1059,owner2220443
1060,owner5693133
1061,owner501428
1062,owner501673
1063,owner100099
1064,owner2922913
1065,owner47315370
1066,owner106617
1067,owner2188441
1068,owner500800
1069,owner111919
1070,owner108363
1071,owner1822261
1072,owner100185
1073,owner500571
1074,owner500995
1075,owner502654
1076,owner500880
1077,owner107208
1078,owner502735
1079,owner41263961
1080,owner2562127
1081,owner1228459
1082,owner118432
1083,owner2968492
1084,owner37952781
1085,owner9461687
1086,owner502322
1087,owner121322
1088,owner118125
1089,owner143354
1090,owner2360450
1091,owner138923
1092,owner1440939
1093,owner3893274
1094,owner64103812
1095,owner2086658
1096,owner54093392
1097,owner1426315
1098,owner1014598
1099,owner1095991
1100,owner284394
1101,owner78432427
1102,owner281719
1103,owner151050982
1104,owner229597
1105,owner73549212
1106,owner64468711
1107,owner259453
1108,owner16419336
1109,owner75898765
1110,owner219526
1111,owner1816090
1112,owner3939229
1113,owner84310579
1114,owner67001727
1115,owner101268
1116,owner126531
1117,owner146999060
1118,owner1409344
1119,owner76652255
1120,owner153965365
1121,owner44357361
1122,owner1332852
1123,owner1734559
1124,owner50151619
1125,owner68652905
1126,owner237901
1127,owner1417937
1128,owner2270613
1129,owner1171019
1130,owner1593908
1131,owner3794001
1132,owner1351113
1133,owner40440749
1134,owner87450278
1135,owner500886
1136,owner1610867
1137,owner1256921
1138,owner1041461
1139,owner1216750
1140,owner2431330
1141,owner3993962
1142,owner12924934
1143,owner1119427
1144,owner143452
1145,owner145745
1146,owner1102897
1147,owner1074767
1148,owner1070930
1149,owner2445505
1150,owner2096878
1151,owner2047416
1152,owner1076853
1153,owner1570924
1154,owner1264081
1155,owner1783338
1156,owner503087
1157,owner76579740
1158,owner1283806
1159,owner501693
1160,owner87435387
1161,owner78252945
1162,owner500148
1163,owner120549
1164,owner501303
1165,owner24877227
1166,owner151148110
1167,owner64336430
1168,owner238643
1169,owner101148
1170,owner153153862
1171,owner500167
1172,owner4076374
1173,owner6211465
1174,owner116793
1175,owner1364429
1176,owner101552
1177,owner3917273
1178,owner500187
1179,owner157923761
1180,owner216536
1181,owner137757232
1182,owner2599718
1183,owner4163188
1184,owner10265600
1185,owner101136
1186,owner2665078
1187,owner2544339
1188,owner1104439
1189,owner1877741
1190,owner1481563
1191,owner1087007
1192,owner1676804
1193,owner4897982
1194,owner26703944
1195,owner1508755
1196,owner1010394
1197,owner3080864
1198,owner1075312
1199,owner1142202
1200,owner1616805
1201,owner1261678
1202,owner4134221
1203,owner248544
1204,owner2036099
1205,owner1098276
1206,owner500406
1207,owner2105908
1208,owner4220168
1209,owner500252
1210,owner3416455
1211,owner13896565
1212,owner501357
1213,owner30951071
1214,owner2553802
1215,owner501848
1216,owner3313196
1217,owner1767666
1218,owner2610960
1219,owner2178218
1220,owner1159798
1221,owner1506321
1222,owner2319248
1223,owner3695279
1224,owner55600109
1225,owner271476
1226,owner17403596
1227,owner2043099
1228,owner115586
1229,owner173709
1230,owner100262
1231,owner43778005
1232,owner102105
1233,owner46038456
1234,owner235415
1235,owner501545
1236,owner116364
1237,owner106009
1238,owner256347
1239,owner242529
1240,owner209279
1241,owner49836235
1242,owner43173570
1243,owner2222883
1244,owner49390116
1245,owner65072632
1246,owner3815650
1247,owner2230100
1248,owner129705
1249,owner502829
1250,owner109718
1251,owner1511598
1252,owner1348051
1253,owner1143538
1254,owner1897241
1255,owner500188
1256,owner268468
1257,owner2030709
1258,owner1470086
1259,owner2062597
1260,owner1743291
1261,owner1270284
1262,owner2686058
1263,owner1216495
1264,owner501972
1265,owner500222
1266,owner3505710
1267,owner1297943
1268,owner88115658
1269,owner153358176
1270,owner282702
1271,owner154344936
1272,owner76203298
1273,owner89976232
1274,owner62838752
1275,owner2973072
1276,owner2085247
1277,owner3005193
1278,owner3566576
1279,owner4395859
1280,owner118145
1281,owner111385
1282,owner103453
1283,owner1014207
1284,owner1059357
1285,owner2979778
1286,owner1507077
1287,owner2609552
1288,owner1781999
1289,owner1113637
1290,owner2358932
1291,owner102220
1292,owner1289186
1293,owner248014
1294,owner29238547
1295,owner500610
1296,owner1496841
1297,owner1854942
1298,owner100050
1299,owner2427420
1300,owner61192638
1301,owner100891
1302,owner1288087
1303,owner151079601
1304,owner276584
1305,owner1889988
1306,owner1295331
1307,owner1864960
1308,owner1901871
1309,owner1639184
1310,owner148377416
1311,owner1153188
1312,owner2004120
1313,owner111106
1314,owner47173842
1315,owner2409711
1316,owner2813803
1317,owner2433114
1318,owner3031014
1319,owner3086514
1320,owner1354166
1321,owner501341
1322,owner1974406
1323,owner1134768
1324,owner1357367
1325,owner100098
1326,owner75819551
1327,owner169176
1328,owner19700705
1329,owner103316
1330,owner268799
1331,owner150458341
1332,owner103319620
1333,owner2188735
1334,owner1820054
1335,owner1181265
1336,owner1961170
1337,owner1063862
1338,owner3873929
1339,owner100233
1340,owner100424
1341,owner280793
1342,owner1097257
1343,owner152947130
1344,owner500107
1345,owner147587884
1346,owner2224666
1347,owner100240
1348,owner100452
1349,owner1545384
1350,owner1301872
1351,owner4220172
1352,owner1471647
1353,owner113042
1354,owner1754076
1355,owner1628864
1356,owner501367
1357,owner4093706
1358,owner1267931
1359,owner1604785
1360,owner4240111
1361,owner102350
1362,owner4073315
1363,owner194748
1364,owner215772
1365,owner502943
1366,owner105857
1367,owner16246097
1368,owner2911680
1369,owner3130529
1370,owner3735176
1371,owner500781
1372,owner3361840
1373,owner112473
1374,owner130087
1375,owner1265310
1376,owner2449235
1377,owner501851
1378,owner502606
1379,owner501004
1380,owner2167796
1381,owner49735552
1382,owner43222619
1383,owner92846013
1384,owner4228157
1385,owner1279948
1386,owner139169
1387,owner25775972
1388,owner502503
1389,owner220105
1390,owner500078
1391,owner75174699
1392,owner54926894
1393,owner28321516
1394,owner54310715
1395,owner111530
1396,owner122213
1397,owner501735
1398,owner47050640
1399,owner2239072
1400,owner125323944
1401,owner127334773
1402,owner121286799
1403,owner3149892
1404,owner1054738
1405,owner2685233
1406,owner3452521
1407,owner4309218
1408,owner7970085
1409,owner9221512
1410,owner255869
1411,owner500492
1412,owner126637335
1413,owner1554984
1414,owner1490511
1415,owner3889192
1416,owner3872292
1417,owner1262436
1418,owner42514899
1419,owner89451960
1420,owner81097021
1421,owner284409
1422,owner1629126
1423,owner120617798
1424,owner1106854
1425,owner2173235
1426,owner1161517
1427,owner1000328
1428,owner1516118
1429,owner1128015
1430,owner1538733
1431,owner1849638
1432,owner1240656
1433,owner1293270
1434,owner1402132
1435,owner2131954
1436,owner1022459
1437,owner1280195
1438,owner1828063
1439,owner1001365
1440,owner1387118
1441,owner259235
1442,owner67609857
1443,owner139728342
1444,owner52635570
1445,owner146576426
1446,owner1372472
1447,owner251830
1448,owner2287476
1449,owner1826240
1450,owner1330947
1451,owner1869907
1452,owner1866734
1453,owner27845577
1454,owner136643375
1455,owner62016487
1456,owner2201426
1457,owner3828306
1458,owner148809106
1459,owner1147249
1460,owner3351557
1461,owner1939202
1462,owner2577274
1463,owner4216718
1464,owner46317603
1465,owner56200464
1466,owner92383099
1467,owner45093976
1468,owner2136303
1469,owner74479263
1470,owner4322959
1471,owner3567424
1472,owner75284273
1473,owner14330568
1474,owner151730626
1475,owner50135982
1476,owner127330834
1477,owner286616
1478,owner2298702
1479,owner81321729
1480,owner1440813
1481,owner281294
1482,owner212284
1483,owner220496
1484,owner267341
1485,owner230367
1486,owner147957710
1487,owner1616617
1488,owner1400711
1489,owner2184944
1490,owner1562832
1491,owner1011293
1492,owner1010894
1493,owner1145469
1494,owner1576248
1495,owner2187722
1496,owner1901224
1497,owner1190803
1498,owner1262797
1499,owner1279007
1500,owner2215260
1501,owner1352667
1502,owner1194849
1503,owner2457068
1504,owner1270270
1505,owner1679812
1506,owner1074067
1507,owner1755327
1508,owner2474273
1509,owner2443066
1510,owner1349123
1511,owner2452522
1512,owner1566320
1513,owner1970591
1514,owner1020120
1515,owner502701
1516,owner2185442
1517,owner44271674
1518,owner1162941
1519,owner1097267
1520,owner110670
1521,owner115886
1522,owner500452
1523,owner2236387
1524,owner500572
1525,owner118670
1526,owner208126
1527,owner62554416
1528,owner257476
1529,owner146994883
1530,owner37849326
1531,owner283922
1532,owner4078554
1533,owner1374119
1534,owner2679457
1535,owner3293332
1536,owner2134568
1537,owner1563234
1538,owner1191341
1539,owner1661291
1540,owner2805449
1541,owner151749873
1542,owner149710458
1543,owner2746819
1544,owner1099570
1545,owner3415316
1546,owner25496701
1547,owner121006
1548,owner502457
1549,owner1545828
1550,owner87589454
1551,owner148660319
1552,owner281367
1553,owner216912
1554,owner149252723
1555,owner91226378
1556,owner89837481
1557,owner2468966
1558,owner3676148
1559,owner500346
1560,owner3023046
1561,owner1236248
1562,owner501606
1563,owner47229988
1564,owner1771103
1565,owner1025553
1566,owner1231957
1567,owner3109174
1568,owner54320735
1569,owner1895616
1570,owner136702996
1571,owner2475123
1572,owner123587412
1573,owner149662461
1574,owner1934171
1575,owner142300611
1576,owner23267697
1577,owner500419
1578,owner3078542
1579,owner4085720
1580,owner3836114
1581,owner11011247
1582,owner3055400
1583,owner125764
1584,owner502476
1585,owner132868
1586,owner1095964
1587,owner1337544
1588,owner2487701
1589,owner2502321
1590,owner1144284
1591,owner3279261
1592,owner1413934
1593,owner2335569
1594,owner46126036
1595,owner74509701
1596,owner62831157
1597,owner38524081
1598,owner83475059
1599,owner1020277
1600,owner1100962
1601,owner1787419
1602,owner2215049
1603,owner4863957
1604,owner2293424
1605,owner2737734
1606,owner3099023
1607,owner136969
1608,owner1151608
1609,owner1704008
1610,owner2212153
1611,owner2773701
1612,owner118511
1613,owner53828238
1614,owner44917977
1615,owner502364
1616,owner500784
1617,owner1253818
1618,owner1033452
1619,owner3998135
1620,owner500942
1621,owner1720539
1622,owner501634
1623,owner500395
1624,owner134181630
1625,owner2619382
1626,owner196015
1627,owner2754680
1628,owner1733092
1629,owner500593
1630,owner29576335
1631,owner49659880
1632,owner126515
1633,owner109384
1634,owner2692985
1635,owner46156217
1636,owner154159819
1637,owner151083897
1638,owner289284
1639,owner64568980
1640,owner259144
1641,owner2978472
1642,owner4055623
1643,owner2087229
1644,owner500066
1645,owner125418
1646,owner25692157
1647,owner2279149
1648,owner1052538
1649,owner1024344
1650,owner1178473
1651,owner1044113
1652,owner1066230
1653,owner500416
1654,owner1338341
1655,owner1443478
1656,owner2472705
1657,owner1058377
1658,owner2471235
1659,owner1478252
1660,owner43391497
1661,owner138161217
1662,owner152744741
1663,owner1540741
1664,owner74998308
1665,owner103686
1666,owner69285249
1667,owner2740443
1668,owner1957867
1669,owner1020484
1670,owner1826849
1671,owner3686603
1672,owner1481725
1673,owner500289
1674,owner501668
1675,owner501021
1676,owner1144971
1677,owner3503149
1678,owner500682
1679,owner1159240
1680,owner500505
1681,owner502352
1682,owner1029011
1683,owner44602120
1684,owner248740
1685,owner2124756
1686,owner1106014
1687,owner1120075
1688,owner1565529
1689,owner1440345
1690,owner1000410
1691,owner1299419
1692,owner2156375
1693,owner1365048
1694,owner1045588
1695,owner3429822
1696,owner1406978
1697,owner1848662
1698,owner1244930
1699,owner1148999
1700,owner4611395
1701,owner25853926
1702,owner124790
1703,owner142513339
1704,owner2521825
1705,owner3966125
1706,owner500279
1707,owner37468858
1708,owner149681942
1709,owner1727122
1710,owner1363897
1711,owner1775617
1712,owner12970558
1713,owner26358317
1714,owner3365812
1715,owner2251643
1716,owner130463304
1717,owner1013769
1718,owner1430418
1719,owner2356805
1720,owner1228375
1721,owner1047225
1722,owner34358255
1723,owner102585
1724,owner1982032
1725,owner1090754
1726,owner1439915
1727,owner4612956
1728,owner4046725
1729,owner12903151
1730,owner6912973
1731,owner3347800
1732,owner501009
1733,owner254271
