map_id,org_id
479,28103464
480,28138793
481,28147099
482,27608188
483,27658436
484,27735414
485,27799615
486,27775499
487,27817201
488,27869626
489,27851158
490,28004383
491,28255680
492,28312936
493,28020142
494,28050574
495,28085387
496,28084940
497,28159264
498,28167347
499,28170324
500,28170197
501,28229175
502,28241299
503,28250586
504,28262350
505,28271306
506,28290120
507,28288344
508,28333892
509,28376671
510,28420749
511,28018439
512,28292159
513,28304471
514,28239659
515,28287248
516,28287348
517,27942417
518,28125020
519,27914012
520,27859582
521,27829832
522,28105264
523,28163242
524,28184914
525,28106320
526,28107922
527,28108023
528,28108088
529,28052970
530,28096686
531,28106453
532,28127709
533,28126599
534,28176884
535,28171077
536,28163468
537,27831607
538,27625454
539,27713202
540,28396673
541,28343455
542,28459432
543,28413871
544,27940670
545,27940654
546,27940604
547,27940613
548,28173503
549,28173665
550,28173028
551,28264882
552,28264803
553,28264821
554,28196187
555,28337790
556,28342332
557,28343374
558,28372943
559,28453807
560,28459079
561,28459120
562,28459380
563,27888271
564,27976285
565,27975342
566,27906589
567,27962103
568,27969101
569,28106346
570,28133231
571,28167009
572,28121212
573,28181673
574,28258798
575,28350213
576,28050461
577,27857227
578,27857333
579,27984533
580,27971170
581,27971481
582,27985361
583,27985091
584,28031379
585,28030300
586,28031254
587,28027261
588,28024925
589,28025115
590,28246518
591,28277674
592,28301425
593,28299189
594,28305557
595,28295640
596,28300888
597,28388131
598,28299058
599,28432889
600,27578608
601,27578611
602,27578621
603,27578637
604,27578643
605,27659221
606,27659218
607,27659238
608,27659249
609,27714353
610,27714360
611,27714389
612,27714379
613,27714409
614,27744359
615,27744247
616,27744213
617,27744272
618,27744312
619,27836562
620,27836397
621,27836466
622,27836453
623,27836496
624,27868147
625,27866253
626,27866260
627,27866270
628,27866281
629,27866292
630,27880336
631,27880326
632,27880356
633,27931742
634,27931754
635,27931761
636,27931772
637,27931793
638,27982353
639,27982335
640,27982328
641,27982309
642,28093141
643,28093166
644,28099857
645,28113619
646,28113602
647,28113639
648,28113623
649,28134897
650,28134902
651,28176894
652,28142474
653,28124074
654,28218237
655,27873509
656,27873716
657,27873967
658,27873759
659,27962683
660,28152236
661,28404961
662,28453072
663,28468385
664,28405040
665,28454813
666,28411441
667,27776189
668,27932321
669,28242332
670,28387264
671,28115211
672,28314490
673,28239551
674,27647191
675,28106120
676,27735633
677,27463071
678,28102288
679,28103388
680,28162035
681,28149366
682,28149354
683,28161907
684,28215678
685,28215681
686,28217664
687,28217615
688,28208491
689,28217591
690,28246310
691,28289091
692,28288884
693,28357734
694,28390342
695,28359018
696,28358965
697,28356578
698,27417674
699,27667958
700,27580791
701,27710708
702,28287657
703,28291113
704,28316858
705,27396013
706,27088837
707,28277317
708,27283392
709,27562972
710,27654288
711,27655633
712,27679264
713,27730770
714,27876769
715,27839587
716,27841288
717,27941048
718,27584530
719,27374816
720,27330098
721,27742948
722,27825708
723,27647154
724,27293360
725,27221935
726,27830594
727,27852623
728,27711673
729,26959376
730,27914634
731,27871447
732,27372196
733,27728553
734,27885290
735,28315981
736,28255779
737,28218615
738,27292842
739,27562506
740,27649588
741,27877884
742,28097207
743,28096009
744,28099601
745,28141834
746,28250512
747,28079176
748,27868909
749,27951913
750,28016422
751,27981998
752,27687485
753,27981771
754,28018811
755,28109319
756,28154292
757,27949654
758,28162736
759,28432597
760,28439012
761,28438994
762,28439080
763,28424614
764,28432707
765,28432778
766,27507718
767,27277142
768,27592709
769,26654213
770,27541818
771,27582217
772,27623886
773,27606603
774,27654242
775,27654319
776,27703233
777,27739142
778,27737365
779,27802100
780,27904353
781,27987741
782,28161599
783,28236602
784,28064582
785,28115866
786,28169550
787,28202217
788,28209890
789,28209633
790,28261023
791,28328909
792,28335844
793,27740272
794,27689494
795,27845336
796,27524861
797,27546133
798,27903112
799,27773512
800,27910294
801,27827042
802,27725911
803,27596912
804,28176206
805,28204226
806,28176222
807,28197899
808,28356458
809,27500380
810,27664980
811,27664490
812,27589919
813,27570258
814,27597291
815,27681940
816,27589932
817,27725654
818,27769313
819,27782681
820,27785927
821,27786948
822,27787173
823,27786987
824,27810500
825,27818405
826,27901786
827,27783715
828,28089726
829,28089561
830,28159272
831,28167419
832,28169075
833,28208162
834,28206723
835,28206698
836,28206817
837,28371511
838,28391168
839,27683663
840,27728807
841,27798928
842,27798240
843,27854494
844,27918962
845,28250207
846,27901100
847,27971756
848,28260269
849,28199109
850,28052562
851,28272616
852,28016579
853,28016774
854,28105864
855,28226094
856,28052484
857,28220246
858,28236366
859,28220266
860,28145734
861,27924536
862,27951569
863,27982176
864,27825474
865,28171585
866,27636133
867,27634187
868,28437651
869,27634054
870,27221196
871,28310028
872,28222697
873,26959052
874,27913656
875,27915059
876,26959117
877,27221817
878,27221505
879,26959177
880,27912428
881,26959215
882,27915593
883,27914287
884,27914208
885,27915354
886,26959437
887,27222372
888,27222186
889,28124972
890,27961063
891,27960755
892,27410612
893,27755426
894,27876434
895,27654023
896,27180191
897,27088856
898,28291130
899,28315256
900,28333042
901,28007404
902,28324621
903,28396215
904,27249456
905,28139882
906,27892668
907,28228360
908,28367964
909,27739316
910,27862439
911,27931564
912,28134079
913,28183682
914,28268886
915,28295280
916,28224775
917,28286466
918,28351905
919,28416033
920,28396134
921,28348679
922,28336339
923,28464403
924,28427028
925,28428921
926,28377267
927,28041470
928,28154662
929,27768883
930,28330645
931,28415732
932,28151675
933,27551300
934,27586936
935,27720112
936,27722646
937,27748457
938,27765526
939,27817839
940,27986987
941,27932138
942,27840933
943,27557430
944,10524382
945,12145744
946,15969814
947,15969932
948,16407683
949,16864492
950,16864552
951,16864588
952,16864636
953,16864678
954,17394774
955,17394803
956,17394976
957,17568814
958,17808150
959,17787550
960,17789167
961,18190593
962,19531111
963,21522189
964,21557548
965,24579185
966,24781666
967,24781796
968,25206138
969,25206172
970,25206197
971,25426297
972,25426575
973,25426905
974,25678755
975,25712707
976,25712748
977,25759605
978,25759769
979,25759846
980,25760195
981,25763255
982,25798979
983,25799132
984,25799282
985,25799614
986,25799795
987,25799928
988,26349280
989,26349467
990,26461641
991,26963586
992,26964399
993,26939026
994,27099379
995,27076373
996,27043160
997,27149925
998,27150433
999,27150488
1000,27150503
1001,27244534
1002,27150522
1003,27150566
1004,27150570
1005,27150639
1006,27150657
1007,27405726
1008,27083480
1009,26946889
1010,27565026
1011,27629422
1012,27629577
1013,27714996
1014,27715065
1015,27715081
1016,27678374
1017,27571813
1018,27715184
1019,27715288
1020,27715344
1021,27824805
1022,27809717
1023,27805700
1024,27596096
1025,27969860
1026,28391544
1027,28172179
1028,27803281
1029,28376165
1030,28386741
1031,28223527
1032,28251619
1033,28270534
1034,28290837
1035,28328253
1036,28156064
1037,28286648
1038,28355164
1039,28322804
1040,28370987
1041,28400862
1042,28434310
1043,28340405
1044,28172387
1045,28061995
1046,27920823
1047,27920867
1048,27813622
1049,27811642
1050,28256436
1051,28258152
1052,28261724
1053,28265171
1054,28265148
1055,28340394
1056,27541489
1057,28162786
1058,27523554
1059,27582898
1060,27615514
1061,27760258
1062,27806146
1063,27931338
1064,27983267
1065,27900763
1066,27162719
1067,28280196
1068,28312966
1069,28308368
1070,28010423
1071,28296824
1072,27185789
1073,27513445
1074,28196715
1075,28082478
1076,27830929
1077,28216479
1078,28249197
1079,28289344
1080,28377198
1081,28303813
1082,28359855
1083,27933799
1084,28173563
1085,27753708
1086,28394770
1087,27951483
1088,27886490
1089,27935866
1090,28229821
1091,28229747
1092,28428814
1093,28455847
1094,27784230
1095,28099313
1096,28163985
1097,28228603
1098,28419654
1099,27949038
1100,11025018
1101,11312541
1102,11419241
1103,11317039
1104,11435848
1105,11427670
1106,11448940
1107,11455901
1108,11468443
1109,11062030
1110,11482434
1111,11486657
1112,11482096
1113,11445053
1114,11518847
1115,11537074
1116,11487855
1117,11537006
1118,11535822
1119,11537032
1120,11540148
1121,11567960
1122,11569620
1123,11591271
1124,11587164
1125,11587120
1126,11631303
1127,11603335
1128,11639652
1129,11398114
1130,11674393
1131,11718772
1132,11722409
1133,11742134
1134,11722697
1135,11894186
1136,11742141
1137,11916435
1138,11804873
1139,11956186
1140,11789217
1141,11952469
1142,11916462
1143,12027289
1144,12160959
1145,12236712
1146,11986783
1147,12177154
1148,12251215
1149,12251149
1150,11852837
1151,12027313
1152,11916198
1153,11966948
1154,12754421
1155,12716755
1156,11417146
1157,13180719
1158,13267247
1159,11986736
1160,11916037
1161,11854991
1162,11894043
1163,12084588
1164,11855356
1165,11789285
1166,12920244
1167,12990172
1168,12740994
1169,12694574
1170,13389327
1171,13505596
1172,13447695
1173,13417026
1174,13602526
1175,13596721
1176,13723170
1177,13417430
1178,13422956
1179,13850861
1180,13750583
1181,13772627
1182,13600111
1183,14026108
1184,14026649
1185,14067938
1186,14092097
1187,14201546
1188,13927338
1189,13587387
1190,14324704
1191,14460281
1192,14392091
1193,14513635
1194,16078165
1195,22265464
1196,24014450
1197,28287214
1198,28287592
1199,28428988
1200,27260098
1201,27639425
1202,27656772
1203,27678355
1204,27717520
1205,27735966
1206,27780623
1207,27875348
1208,27861580
1209,27899091
1210,27697211
1211,27608237
1212,28324940
1213,27611539
1214,27730979
1215,27376381
1216,28301563
1217,28387306
1218,28424145
1219,27022989
1220,26150324
1221,27603582
1222,27726938
1223,27916137
1224,28041454
1225,28178706
1226,28169102
1227,28236310
1228,28166756
1229,28278786
1230,28188440
1231,28276003
1232,27952502
1233,28021875
1234,28081562
1235,28149714
1236,28184815
1237,28183044
1238,28172752
1239,28211054
1240,28239963
1241,28253966
1242,28261941
1243,28272899
1244,28225350
1245,28314045
1246,28305072
1247,28294564
1248,28312726
1249,28301200
1250,28281380
1251,28385395
1252,28193736
1253,28273350
1254,27931476
1255,27931515
1256,27981740
1257,28285075
1258,28284951
1259,28449260
1260,11822572
1261,17043201
1262,17134496
1263,17445339
1264,17071107
1265,19207741
1266,19305919
1267,17328942
1268,19206152
1269,19928808
1270,19966054
1271,20057533
1272,20273392
1273,20189722
1274,20654647
1275,21025833
1276,26005911
1277,26029179
1278,26039563
1279,24438975
1280,26861316
1281,26877500
1282,27478155
1283,27907593
1284,28419847
1285,27741052
1286,27735885
1287,27919639
1288,27988945
1289,28064007
1290,28055197
1291,28246919
1292,27653222
1293,27524338
1294,27554732
1295,27933647
1296,27965117
1297,28233268
1298,28260763
1299,27166626
1300,27327061
1301,27742055
1302,27743005
1303,27734431
1304,27915820
1305,27947342
1306,27993053
1307,27993335
1308,27988567
1309,27988602
1310,27988982
1311,28058978
1312,28273614
1313,28274233
1314,28344254
1315,28344340
1316,28360964
1317,27104867
1318,26664592
1319,26556498
1320,26485673
1321,26482475
1322,27026639
1323,27402575
1324,27418143
1325,26435594
1326,27297674
1327,27458323
1328,27144361
1329,27424779
1330,26892029
1331,27505182
1332,27413108
1333,27516201
1334,27550216
1335,27583994
1336,27673504
1337,27720720
1338,27326550
1339,27704533
1340,27181545
1341,28114519
1342,28354245
1343,27538283
1344,27566399
1345,27810615
1346,27851127
1347,27961122
1348,27971632
1349,27893675
1350,27807792
1351,28399852
1352,28231048
1353,27238754
1354,27906905
1355,27217803
1356,27870946
1357,28259555
1358,28421732
1359,27661065
1360,27808585
1361,28149078
1362,28106422
1363,28227638
1364,28105049
1365,27704397
1366,28106080
1367,27549866
1368,27659828
1369,27799683
1370,27787327
1371,27804591
1372,27930770
1373,27995239
1374,28015119
1375,27984605
1376,27555749
1377,28176142
1378,28380708
1379,28177512
1380,28407405
1381,28149416
1382,27333870
1383,27325819
1384,27333973
1385,27608733
1386,27609208
1387,27609331
1388,27608455
1389,27609427
1390,27607214
1391,27217646
1392,27237991
1393,27237946
1394,27787522
1395,27787682
1396,27825326
1397,27825456
1398,27787950
1399,27978897
1400,27902441
1401,27979212
1402,27979483
1403,27979667
1404,28227124
1405,27905233
1406,27979724
1407,28293405
1408,28273398
1409,27979066
1410,28293588
1411,27979915
1412,28227443
1413,27905280
1414,27976055
1415,27978479
1416,27978510
1417,27978552
1418,28017972
1419,28018322
1420,28018356
1421,28018493
1422,27545409
1423,28312528
1424,28464474
1425,27564211
1426,27564286
1427,27808000
1428,28105119
1429,26928041
1430,27070228
1431,27081956
1432,27081855
1433,27081743
1434,27082488
1435,27583088
1436,27583263
1437,27583223
1438,27583246
1439,27638433
1440,27934972
1441,27067264
1442,27994408
1443,27181360
1444,27948903
1445,27965762
1446,27985207
1447,27995369
1448,28002335
1449,28000307
1450,28131031
1451,28224791
1452,28278429
1453,28298038
1454,28224945
1455,27086471
1456,27502454
1457,27590913
1458,27590835
1459,27581001
1460,27590979
1461,27667666
1462,27636328
1463,27687499
1464,27734873
1465,27995139
1466,28011980
1467,27410429
1468,27246648
1469,27418943
1470,27419515
1471,27598213
1472,27832609
1473,27647355
1474,27832039
1475,28246558
1476,28299244
1477,28423716
1478,27174156
1479,28057671
1480,27960892
1481,28011306
1482,28292938
1483,28305513
1484,28305416
1485,28437048
1486,28133803
1487,28230800
1488,28051768
1489,28324790
1490,27648325
1491,28293860
1492,28338207
1493,28396775
1494,28436995
1495,28250020
1496,28227161
1497,28189936
1498,28216863
1499,27711152
1500,27712932
1501,27775814
1502,27914951
1503,27942051
1504,27914622
1505,28003004
1506,28052903
1507,28356654
1508,28181561
1509,28225681
1510,28235331
1511,28304619
1512,28412413
1513,27539371
1514,27663535
1515,27799817
1516,27800303
1517,27920122
1518,27911073
1519,27851279
1520,28176256
1521,28228757
1522,27736964
1523,27385734
1524,28189525
1525,27427402
1526,27923526
1527,27923468
1528,28415562
1529,28463922
1530,27987444
1531,28021461
1532,28014314
1533,28270778
1534,10026714
1535,10048257
1536,10053230
1537,10060439
1538,10041328
1539,10061030
1540,10090117
1541,10134030
1542,10175007
1543,10195133
1544,10194057
1545,10245623
1546,10209423
1547,10257864
1548,10263215
1549,10279427
1550,10305698
1551,10362155
1552,10393571
1553,10426914
1554,10457492
1555,10447077
1556,10472001
1557,10400853
1558,10494886
1559,10586871
1560,10611287
1561,10111368
1562,10619407
1563,10660926
1564,10635611
1565,10729047
1566,10714660
1567,10740457
1568,10796750
1569,10798520
1570,10783235
1571,10896436
1572,10905057
1573,10933221
1574,10916125
1575,10941101
1576,10958906
1577,10960406
1578,10967487
1579,10975209
1580,10990282
1581,11007508
1582,10985191
1583,10882770
1584,11037967
1585,11085357
1586,11086575
1587,11087305
1588,11090807
1589,11115247
1590,10970563
1591,11114465
1592,11141628
1593,11088591
1594,11148367
1595,11093085
1596,11133943
1597,11182345
1598,11194897
1599,11165909
1600,11219416
1601,11236319
1602,11254741
1603,11241411
1604,11311624
1605,11291085
1606,11303222
1607,11297304
1608,11142850
1609,11242968
1610,11433096
1611,11433771
1612,11441882
1613,11452631
1614,10973480
1615,10759742
1616,11531304
1617,11534455
1618,11572902
1619,11570354
1620,11637724
1621,11710906
1622,11713710
1623,11689590
1624,11570381
1625,11726708
1626,11772323
1627,11667455
1628,11874485
1629,11830270
1630,11898586
1631,11939403
1632,11969983
1633,11970364
1634,11967717
1635,11994874
1636,11991189
1637,11967776
1638,11980373
1639,11991726
1640,11992027
1641,11960904
1642,11980416
1643,11908517
1644,12031879
1645,12017808
1646,12013512
1647,12068264
1648,12012138
1649,12106756
1650,12091529
1651,12127900
1652,12357100
1653,12349025
1654,12433957
1655,12086005
1656,12569714
1657,11970529
1658,11109525
1659,12600907
1660,10769341
1661,12714852
1662,11176126
1663,13067541
1664,10783243
1665,13028325
1666,13407330
1667,13432877
1668,12086012
1669,13453998
1670,13778419
1671,14090834
1672,14216590
1673,14263091
1674,14350783
1675,14374301
1676,14461441
1677,14472983
1678,14871027
1679,14996053
1680,15011248
1681,14981438
1682,15733119
1683,15670724
1684,15721868
1685,15594888
1686,15584702
1687,15777018
1688,15789948
1689,15735183
1690,15756080
1691,15860011
1692,15851828
1693,15840383
1694,16099179
1695,16753471
1696,16809436
1697,16986356
1698,18114250
1699,18147977
1700,18317795
1701,18316946
1702,18889633
1703,19226456
1704,19363345
1705,19408100
1706,19532350
1707,19599176
1708,19656711
1709,20244689
1710,20124989
1711,20390278
1712,20395406
1713,20386058
1714,20385258
1715,20418467
1716,20521846
1717,20546512
1718,20259751
1719,20623875
1720,20713107
1721,20759060
1722,20798892
1723,20862497
1724,20963376
1725,20897525
1726,20858415
1727,20987304
1728,21034219
1729,21081482
1730,21080646
1731,21034160
1732,21192246
1733,21177762
1734,21102369
1735,21227238
1736,21164140
1737,21408564
1738,21402791
1739,21489588
1740,21437922
1741,21588070
1742,21614747
1743,21570632
1744,21503330
1745,21673410
1746,21492208
1747,21637704
1748,21670029
1749,21635635
1750,21719868
1751,21749161
1752,21842118
1753,21842532
1754,21852786
1755,21782215
1756,21851772
1757,21932117
1758,21939659
1759,22132850
1760,22041857
1761,22090705
1762,22294280
1763,22284938
1764,22361711
1765,22282274
1766,22289797
1767,22503326
1768,22491151
1769,22317531
1770,22604011
1771,22569572
1772,22645928
1773,22699643
1774,22666190
1775,22759666
1776,22791345
1777,22815759
1778,22863242
1779,22952273
1780,23082319
1781,23178301
1782,23174559
1783,23067679
1784,23254889
1785,23176104
1786,23255628
1787,23368369
1788,23384414
1789,23501805
1790,23721052
1791,23733539
1792,23797975
1793,23820533
1794,23868971
1795,23949494
1796,24008822
1797,24020446
1798,24131275
1799,24173712
1800,24331726
1801,24303819
1802,24299117
1803,24360676
1804,24423140
1805,24442071
1806,24434109
1807,24501070
1808,24473264
1809,24434131
1810,24514045
1811,24568774
1812,24640819
1813,24606699
1814,24576866
1815,24621327
1816,24689675
1817,24260202
1818,24747495
1819,24655435
1820,24770679
1821,24855088
1822,24896732
1823,24887260
1824,24973534
1825,24283532
1826,24985956
1827,25022702
1828,24994094
1829,25076781
1830,25009352
1831,25153564
1832,25148691
1833,25165511
1834,25211536
1835,25281760
1836,25224335
1837,25321096
1838,25302321
1839,25431363
1840,25300021
1841,25488705
1842,25482997
1843,25528744
1844,25564341
1845,25431908
1846,25609362
1847,25515978
1848,25594210
1849,25657405
1850,25590870
1851,25656949
1852,25710375
1853,25795621
1854,25848997
1855,25799327
1856,25871054
1857,25807368
1858,25874222
1859,25849075
1860,25841703
1861,25894082
1862,25935005
1863,25856264
1864,26013217
1865,26076952
1866,26087663
1867,26124452
1868,26130959
1869,26108521
1870,26103448
1871,26092589
1872,26129718
1873,26223635
1874,26248209
1875,26290335
1876,26259856
1877,26184318
1878,26289257
1879,26370692
1880,26397733
1881,26414347
1882,26411218
1883,26396316
1884,26577914
1885,26711275
1886,26719015
1887,26829367
1888,26851391
1889,26791052
1890,26829679
1891,26834624
1892,26829586
1893,26906636
1894,26908210
1895,26836770
1896,26908880
1897,26929533
1898,26919826
1899,26919955
1900,26917957
1901,26969185
1902,26984149
1903,26958621
1904,27053706
1905,27119764
1906,27137594
1907,27117014
1908,27188051
1909,27214842
1910,27187096
1911,27199942
1912,27238624
1913,27109121
1914,27252289
1915,27256571
1916,27288055
1917,27287942
1918,27288589
1919,27344291
1920,27373520
1921,27287987
1922,27387253
1923,27381211
1924,27439811
1925,27370731
1926,27512062
1927,27489566
1928,27519208
1929,27457382
1930,27547091
1931,27621480
1932,27645333
1933,27678031
1934,27754544
1935,27808467
1936,27799038
1937,27817048
1938,27852220
1939,27853790
1940,27863895
1941,27843885
1942,27857288
1943,27846516
1944,27851615
1945,27894737
1946,27847272
1947,27925865
1948,27932794
1949,27924726
1950,27932489
1951,27952458
1952,27979631
1953,28026325
1954,28169021
1955,28197393
1956,28272100
1957,28254408
1958,28306309
1959,27615918
1960,27692496
1961,27692529
1962,27692553
1963,27687682
1964,28141813
1965,27875630
1966,27493691
1967,27511614
1968,27528554
1969,27585369
1970,27758052
1971,27780566
1972,27955400
1973,27284945
1974,27821791
1975,27987899
1976,28162803
1977,28197708
1978,28183657
1979,28453999
1980,27783408
1981,27783578
1982,27808610
1983,27856357
1984,27890880
1985,27890626
1986,27978103
1987,27978037
1988,28106582
1989,28378188
1990,28314091
1991,28347331
1992,28354021
1993,27553512
1994,28120246
1995,28111430
1996,28119492
1997,27639009
1998,27691303
1999,28370446
2000,16810684
2001,17211419
2002,17635054
2003,17635298
2004,17619389
2005,17822425
2006,17829942
2007,17820432
2008,18131149
2009,17732614
2010,18112455
2011,18133008
2012,18110809
2013,18202381
2014,18140254
2015,18173585
2016,18108620
2017,18117424
2018,18182520
2019,17927274
2020,17860313
2021,17928011
2022,18080878
2023,18016812
2024,17910522
2025,18165398
2026,18088682
2027,18105713
2028,18059811
2029,18116453
2030,18063115
2031,18236393
2032,17894629
2033,17921965
2034,17871706
2035,17281606
2036,17870859
2037,18493412
2038,18665323
2039,18702682
2040,18665161
2041,17644407
2042,19519156
2043,19051132
2044,20627005
2045,21471118
2046,22405953
2047,27142539
2048,27149041
2049,27378345
2050,27465990
2051,27542513
2052,27704244
2053,27737777
2054,27950053
2055,27994863
2056,28053805
2057,27939229
2058,28203580
2059,28304752
2060,28007259
2061,28007360
2062,27565789
2063,27979132
2064,27972022
2065,27909151
2066,27909356
2067,27988008
2068,27997598
2069,28293554
2070,28293692
2071,28234219
2072,28233092
2073,28338449
2074,28395812
2075,28465812
2076,28423416
2077,27681149
2078,27845818
2079,27860842
2080,27963770
2081,28057701
2082,28438875
2083,28416790
2084,28438245
2085,27746706
2086,28166849
2087,28166937
2088,28251491
2089,28209012
2090,28225566
2091,27578553
2092,28163198
2093,27566447
2094,27748607
2095,27861895
2096,27646550
2097,27707736
2098,27656745
2099,26942223
2100,27603530
2101,27614493
2102,27987626
2103,28188983
2104,25274076
2105,27692939
2106,27912617
2107,27886772
2108,26963159
2109,27900820
2110,27906940
2111,28422057
2112,27821710
2113,27883529
2114,27562024
2115,10998874
2116,11036156
2117,11038111
2118,11062015
2119,11024685
2120,11017948
2121,11118265
2122,11117784
2123,11117173
2124,11129617
2125,11129635
2126,11130867
2127,11154973
2128,11156380
2129,11129646
2130,11129687
2131,11188065
2132,11180197
2133,11185262
2134,10979212
2135,11129727
2136,11216355
2137,11196938
2138,11246803
2139,11238828
